Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Demand_Category,Month
5773,23/05/2018,5,14.6,87.0,2.2,2000,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1421499,0,5
5774,29/03/2018,4,12.8,81.0,0.2,418,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1570097,0,3
5775,20/11/2018,8,0.3,53.0,0.9,1971,-8.1,0.05,0.0,0.0,Autumn,No Holiday,Yes,9748286,2,11
5776,1/11/2018,2,4.4,64.0,1.4,2000,-1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2137800,1,11
5777,22/02/2018,19,3.5,60.0,2.7,936,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2746358,1,2
5778,3/4/2018,18,18.9,68.0,3.3,1326,12.8,0.12,0.0,0.0,Spring,No Holiday,Yes,11377421,2,4
5780,15/12/2017,6,-7.4,64.0,0.7,906,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,677993,0,12
5781,11/8/2018,7,26.7,67.0,0.8,2000,20.0,0.13,0.0,0.0,Summer,No Holiday,Yes,2699362,1,8
5782,18/09/2018,10,22.7,54.0,,1619,12.9,1.74,0.0,0.0,Autumn,No Holiday,No,166897,0,9
5783,28/07/2018,21,29.1,78.0,,1362,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,6552390,2,7
5786,7/5/2018,6,14.0,87.0,0.8,1334,11.8,0.01,0.0,0.0,Spring,No Holiday,Yes,2057613,1,5
5787,22/08/2018,3,,80.0,0.8,1920,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2665148,1,8
5788,30/08/2018,6,24.2,96.0,1.6,1206,23.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2012543,1,8
5789,27/11/2018,2,3.9,85.0,0.8,299,1.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2082351,1,11
5790,1/12/2017,2,-6.0,39.0,1.0,2000,-17.7,,0.0,0.0,Winter,No Holiday,Yes,1742627,0,12
5791,16/10/2018,3,11.5,61.0,1.4,1399,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,1718140,1,10
5793,11/6/2018,21,19.0,82.0,1.0,2000,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,8918113,2,6
5794,26/03/2018,2,5.4,95.0,1.5,89,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1343423,0,3
5795,8/7/2018,21,25.3,55.0,1.4,2000,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,11355109,2,7
5796,4/5/2018,7,9.5,55.0,2.1,1912,0.8,0.32,0.0,0.0,Spring,No Holiday,Yes,6996918,2,5
5797,5/5/2018,17,23.6,29.0,3.9,1948,4.5,1.68,0.0,0.0,Spring,No Holiday,Yes,10704471,2,5
5798,25/03/2018,4,5.3,82.0,1.0,200,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,563145,0,3
5799,5/2/2018,22,-10.3,43.0,3.7,1876,-20.5,0.0,,0.0,Winter,No Holiday,Yes,984854,0,2
5800,12/12/2017,20,-8.4,42.0,1.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1871969,1,12
5801,16/06/2018,13,26.2,37.0,1.2,1936,10.3,3.36,0.0,0.0,Summer,No Holiday,Yes,10054388,2,6
5802,29/09/2018,22,19.3,55.0,0.5,2000,10.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,8778399,2,9
5803,12/7/2018,18,27.5,77.0,2.1,1897,23.0,0.46,0.0,0.0,Summer,No Holiday,Yes,15523486,2,7
5805,5/12/2017,16,-0.5,30.0,0.0,2000,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2973679,1,12
5806,30/12/2017,16,,63.0,0.7,263,-2.3,0.13,0.0,0.0,Winter,No Holiday,Yes,2008173,1,12
5807,26/05/2018,15,29.4,30.0,2.0,882,10.0,2.82,0.0,0.0,Spring,No Holiday,Yes,8762452,2,5
5808,14/12/2017,16,-2.4,28.0,0.9,1878,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes,2089957,1,12
5809,24/07/2018,21,30.2,65.0,2.3,1642,22.8,0.0,0.0,0.0,Summer,No Holiday,Yes,9966512,2,7
5810,9/12/2017,11,0.0,45.0,1.1,1500,-10.5,0.89,0.0,0.0,Winter,No Holiday,Yes,2602648,1,12
5811,1/1/2018,23,-1.6,51.0,0.7,1882,-10.4,0.0,0.0,0.0,Winter,Holiday,Yes,1238641,0,1
5812,21/09/2018,6,17.6,95.0,1.7,974,16.7,0.0,1.5,0.0,Autumn,No Holiday,Yes,1027015,0,9
5813,18/07/2018,7,24.2,74.0,0.7,656,19.2,0.35,0.0,0.0,Summer,No Holiday,Yes,7743731,2,7
5815,25/11/2018,20,5.5,77.0,0.7,490,1.7,0.0,0.0,0.4,Autumn,No Holiday,Yes,3746812,1,11
5816,23/02/2018,8,-0.2,97.0,0.4,197,-0.6,0.05,0.0,3.7,Winter,No Holiday,Yes,2369138,1,2
5817,15/05/2018,6,15.4,84.0,,235,12.7,0.03,0.0,0.0,Spring,No Holiday,Yes,3444705,1,5
5818,1/12/2017,10,-3.5,24.0,1.2,1996,-21.2,0.65,0.0,0.0,Winter,No Holiday,Yes,2550582,1,12
5819,27/07/2018,7,27.6,80.0,1.0,783,23.8,0.27,0.0,0.0,Summer,No Holiday,Yes,6741490,2,7
5820,23/11/2018,13,6.5,18.0,2.2,1984,-16.1,1.94,0.0,0.0,Autumn,No Holiday,Yes,4373110,1,11
5821,12/6/2018,3,17.5,87.0,0.5,1995,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2023505,1,6
5822,2/3/2018,18,3.5,22.0,0.9,1961,-16.2,,0.0,0.0,Spring,No Holiday,Yes,4722079,1,3
5823,1/6/2018,23,21.8,49.0,1.6,1965,10.6,0.0,0.0,0.0,Summer,No Holiday,Yes,7134824,2,6
5824,26/01/2018,1,-15.3,34.0,1.7,2000,-27.6,0.0,0.0,0.5,Winter,No Holiday,Yes,1238073,0,1
5826,30/10/2018,13,9.8,33.0,1.8,1937,-5.7,2.3,0.0,0.0,Autumn,No Holiday,Yes,4613284,1,10
5827,4/7/2018,1,25.4,79.0,1.0,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,4832661,1,7
5828,18/09/2018,6,17.7,77.0,0.2,1757,13.6,0.0,0.0,0.0,Autumn,No Holiday,No,661707,0,9
5829,11/9/2018,6,17.0,55.0,1.2,2000,7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,4208307,1,9
5830,1/6/2018,11,26.8,38.0,2.6,1879,11.2,2.99,0.0,0.0,Summer,No Holiday,Yes,5445392,1,6
5831,7/7/2018,5,19.8,63.0,1.4,2000,12.5,0.0,0.0,0.0,Summer,No Holiday,Yes,1590004,1,7
5832,13/01/2018,12,-3.7,66.0,1.1,1140,-9.1,0.45,0.2,0.4,Winter,No Holiday,Yes,1632207,0,1
5833,10/3/2018,10,3.5,65.0,,539,-2.4,0.87,0.0,0.0,Spring,No Holiday,Yes,2367393,1,3
5836,19/05/2018,16,24.5,34.0,1.5,2000,7.5,2.54,0.0,0.0,Spring,No Holiday,Yes,13098198,2,5
5837,21/02/2018,19,-0.1,39.0,2.8,2000,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,3072597,1,2
5838,29/06/2018,22,24.2,80.0,1.3,500,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,11060432,2,6
5839,25/06/2018,2,22.3,80.0,0.8,709,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2931739,1,6
5840,8/1/2018,23,-0.6,62.0,4.2,936,-6.9,,,1.0,Winter,No Holiday,Yes,1147245,0,1
5841,1/5/2018,10,22.2,61.0,1.2,531,14.3,1.72,0.0,0.0,Spring,Holiday,Yes,5333459,1,5
5842,23/05/2018,10,17.9,56.0,3.3,1919,8.9,2.63,0.0,0.0,Spring,No Holiday,Yes,5209112,1,5
5843,28/01/2018,16,-2.1,27.0,4.0,2000,-18.6,0.52,0.0,0.0,Winter,No Holiday,Yes,1736279,0,1
5844,27/12/2017,5,-9.4,36.0,1.9,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1152707,0,12
5845,29/07/2018,3,27.4,73.0,0.6,1893,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2815595,1,7
5846,13/11/2018,17,12.7,40.0,1.9,1967,-0.5,0.33,0.0,0.0,Autumn,No Holiday,Yes,7889714,2,11
5847,15/04/2018,23,,69.0,2.2,1730,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2915423,1,4
5848,18/01/2018,12,2.5,72.0,2.4,256,-2.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1667115,1,1
5850,30/08/2018,11,26.2,82.0,2.6,834,22.8,0.59,0.0,0.0,Summer,No Holiday,Yes,3386821,1,8
5851,20/04/2018,3,11.3,61.0,0.3,934,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1712578,0,4
5852,13/03/2018,6,7.0,58.0,0.7,537,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2019730,1,3
5853,7/8/2018,23,29.5,78.0,1.4,1469,25.2,0.0,0.0,0.0,Summer,No Holiday,Yes,6913469,2,8
5854,11/2/2018,9,-8.6,28.0,1.5,1786,-23.8,0.49,0.0,0.0,Winter,No Holiday,Yes,805306,0,2
5855,13/01/2018,11,-4.8,70.0,1.0,1244,-9.4,0.21,0.0,0.6,Winter,No Holiday,Yes,969333,0,1
5856,6/2/2018,6,-12.5,40.0,3.4,1991,-23.3,0.0,,0.0,Winter,No Holiday,Yes,1101118,0,2
5857,25/08/2018,2,22.9,82.0,2.1,1829,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,4317724,1,8
5858,1/10/2018,20,15.4,63.0,2.1,2000,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,9586218,2,10
5859,24/02/2018,5,1.8,84.0,2.7,214,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1164167,0,2
5860,20/11/2018,18,9.1,31.0,2.0,1932,-7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,9435076,2,11
5861,28/03/2018,21,14.2,70.0,0.8,723,8.7,0.0,0.0,0.0,Spring,No Holiday,Yes,5646214,1,3
5862,18/12/2017,17,0.4,84.0,0.8,317,-1.9,0.15,0.0,2.7,Winter,No Holiday,Yes,917073,0,12
5863,24/02/2018,22,0.1,32.0,0.9,1937,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1855449,1,2
5864,26/03/2018,23,9.8,62.0,0.6,535,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3069296,1,3
5865,19/01/2018,22,0.0,56.0,0.8,1544,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1841396,1,1
5866,18/09/2018,0,19.5,73.0,,1916,14.5,0.0,0.0,0.0,Autumn,No Holiday,No,400683,0,9
5867,8/11/2018,4,10.8,87.0,1.7,956,8.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,655535,0,11
5868,4/9/2018,2,20.9,96.0,0.4,970,20.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2563232,1,9
5869,19/03/2018,11,10.2,65.0,3.3,2000,3.9,,0.0,0.0,Spring,No Holiday,Yes,2540077,1,3
5871,8/2/2018,10,-6.3,46.0,1.3,1346,-16.0,1.01,0.0,0.0,Winter,No Holiday,Yes,1476741,0,2
5872,6/1/2018,8,-6.5,62.0,1.1,1503,-12.5,0.0,,0.0,Winter,No Holiday,Yes,1446140,1,1
5873,24/01/2018,7,-15.9,30.0,3.0,2000,-29.5,0.0,0.0,0.9,Winter,No Holiday,Yes,853437,0,1
5874,15/05/2018,21,25.6,56.0,0.7,884,16.1,,0.0,0.0,Spring,No Holiday,Yes,10567933,2,5
5876,16/01/2018,15,6.3,40.0,0.3,498,-6.3,0.19,0.0,0.0,Winter,No Holiday,Yes,2353001,1,1
5877,14/10/2018,3,8.4,73.0,0.4,820,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2472993,1,10
5878,3/12/2017,7,3.1,91.0,1.2,129,1.7,0.0,,0.0,Winter,No Holiday,Yes,550959,0,12
5879,10/2/2018,15,,20.0,4.1,1942,-18.6,1.49,0.0,0.0,Winter,No Holiday,Yes,2389833,1,2
5880,19/07/2018,21,28.8,69.0,2.4,1619,22.5,,0.0,0.0,Summer,No Holiday,Yes,11617649,2,7
5881,10/9/2018,10,24.0,47.0,1.6,1996,11.9,2.08,,0.0,Autumn,No Holiday,Yes,5153104,1,9
5882,4/8/2018,3,29.7,57.0,1.5,1964,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2916807,1,8
5883,25/12/2017,12,-1.6,33.0,2.5,1874,-15.8,1.18,,0.0,Winter,Holiday,Yes,2050379,1,12
5884,10/8/2018,6,25.7,83.0,0.6,1483,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,4115190,1,8
5885,15/03/2018,16,10.7,98.0,1.2,196,10.3,0.14,0.0,0.0,Spring,No Holiday,Yes,1527564,1,3
5886,1/12/2017,22,-0.9,83.0,1.5,1380,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2028118,1,12
5887,26/06/2018,14,21.0,97.0,0.7,381,20.4,,2.5,0.0,Summer,No Holiday,Yes,463963,0,6
5888,6/11/2018,10,11.7,62.0,0.5,521,4.6,0.77,0.0,0.0,Autumn,No Holiday,No,825171,0,11
5890,5/10/2018,4,17.7,57.0,1.3,2000,9.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1783433,1,10
5891,6/7/2018,20,23.8,55.0,2.3,2000,14.2,,0.0,0.0,Summer,No Holiday,Yes,12363470,2,7
5892,5/6/2018,23,21.9,56.0,,1898,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes,9168489,2,6
5893,12/11/2018,21,,50.0,0.5,1707,-1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,6708387,2,11
5894,14/11/2018,10,9.6,53.0,1.4,1818,0.4,1.16,0.0,0.0,Autumn,No Holiday,Yes,3946302,1,11
5895,28/11/2018,20,4.8,29.0,0.6,1756,-11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,4918761,1,11
5897,27/10/2018,12,10.4,41.0,4.9,1966,-2.3,1.33,0.0,0.0,Autumn,No Holiday,Yes,5736357,2,10
5898,18/06/2018,14,29.8,36.0,2.0,1382,13.1,2.63,0.0,0.0,Summer,No Holiday,Yes,5138328,1,6
5899,5/2/2018,8,-11.5,40.0,2.8,2000,-22.4,0.02,0.0,0.0,Winter,No Holiday,Yes,2824425,1,2
5900,13/12/2017,21,-8.3,39.0,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1969295,1,12
5901,14/11/2018,22,8.8,58.0,0.5,1358,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,6328382,1,11
5902,26/06/2018,13,20.5,97.0,1.2,338,20.0,0.11,14.5,0.0,Summer,No Holiday,Yes,1060518,0,6
5903,10/4/2018,17,20.6,39.0,5.6,2000,6.1,0.74,0.0,0.0,Spring,No Holiday,Yes,6009385,2,4
5904,28/02/2018,22,2.3,96.0,1.9,1207,1.7,0.0,,0.0,Winter,No Holiday,Yes,1015310,0,2
5905,1/2/2018,22,-3.9,52.0,1.2,1871,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1267858,1,2
5906,5/11/2018,12,16.4,48.0,2.1,653,5.3,1.68,0.0,0.0,Autumn,No Holiday,Yes,5617921,1,11
5907,7/3/2018,7,2.2,65.0,1.9,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes,3351887,1,3
5908,30/10/2018,4,1.6,63.0,0.3,2000,-4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1639924,0,10
5909,6/6/2018,3,19.6,68.0,1.7,1260,13.5,0.0,0.0,0.0,Summer,Holiday,Yes,3615547,1,6
5910,25/03/2018,12,12.2,58.0,15.0,1429,4.9,0.58,,0.1,Spring,No Holiday,Yes,3846970,1,3
5911,8/12/2017,4,-5.3,53.0,2.4,1936,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,880440,0,12
5912,8/6/2018,20,22.6,71.0,1.8,856,17.0,,0.0,0.0,Summer,No Holiday,Yes,12659512,2,6
5913,9/9/2018,18,26.0,35.0,0.3,2000,9.3,0.2,0.0,0.0,Autumn,No Holiday,Yes,13278628,2,9
5914,4/10/2018,15,25.3,39.0,1.6,2000,10.3,1.88,,0.0,Autumn,No Holiday,No,801059,0,10
5915,25/01/2018,14,-10.4,25.0,2.3,1981,-26.7,1.21,0.0,0.5,Winter,No Holiday,Yes,938242,0,1
5916,4/3/2018,17,11.8,82.0,1.7,990,8.8,0.4,0.0,0.0,Spring,No Holiday,Yes,2898679,1,3
5917,4/5/2018,18,17.1,35.0,3.4,1961,1.4,1.11,0.0,0.0,Spring,No Holiday,Yes,13815305,2,5
5918,17/11/2018,15,8.9,34.0,2.9,1787,-6.1,0.52,,0.0,Autumn,No Holiday,Yes,5729052,1,11
5919,24/10/2018,23,11.0,74.0,0.1,1817,6.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,4756631,1,10
5920,16/02/2018,4,-4.5,42.0,1.4,1944,-15.5,0.0,0.0,0.0,Winter,Holiday,Yes,318371,0,2
5921,12/2/2018,3,-8.5,35.0,2.7,2000,-21.2,,0.0,0.0,Winter,No Holiday,Yes,783988,0,2
5922,15/09/2018,9,22.7,72.0,1.2,2000,17.3,0.59,0.0,0.0,Autumn,No Holiday,Yes,5643734,1,9
5923,15/10/2018,12,19.0,60.0,1.8,513,11.0,2.11,0.0,0.0,Autumn,No Holiday,Yes,5423257,1,10
5924,21/07/2018,22,,55.0,1.4,2000,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,8117238,2,7
5925,28/05/2018,19,24.4,44.0,2.8,1979,11.3,0.45,0.0,0.0,Spring,No Holiday,Yes,13420222,2,5
5926,1/8/2018,2,29.5,69.0,0.8,2000,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,3310064,1,8
5927,17/07/2018,6,24.0,81.0,0.9,1271,20.5,0.02,0.0,0.0,Summer,No Holiday,Yes,4826599,1,7
5928,17/09/2018,5,19.4,84.0,1.6,1252,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1558252,1,9
5929,8/10/2018,7,9.2,72.0,1.0,2000,4.4,0.01,0.0,0.0,Autumn,No Holiday,Yes,7523328,2,10
5930,29/05/2018,20,20.1,88.0,2.2,572,18.0,0.0,1.0,0.0,Spring,No Holiday,Yes,2921709,1,5
5931,14/02/2018,0,2.0,65.0,2.2,1885,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1502437,0,2
5932,12/2/2018,21,-4.3,59.0,3.0,1239,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1848269,1,2
5933,23/09/2018,14,24.2,40.0,1.2,1953,9.7,2.62,0.0,0.0,Autumn,Holiday,Yes,6766580,2,9
5934,10/10/2018,17,13.1,45.0,3.1,2000,1.4,0.62,0.0,0.0,Autumn,No Holiday,Yes,9372640,2,10
5935,17/02/2018,23,,31.0,,2000,-17.7,0.0,0.0,0.0,Winter,Holiday,Yes,1235573,0,2
5936,25/03/2018,16,16.5,39.0,3.1,366,2.4,1.91,0.0,0.0,Spring,No Holiday,Yes,5746431,1,3
5937,21/12/2017,1,-1.8,90.0,1.6,263,-3.2,0.0,0.0,2.2,Winter,No Holiday,Yes,1814918,0,12
5938,18/04/2018,10,13.7,26.0,2.3,1476,-5.4,2.25,0.0,0.0,Spring,No Holiday,Yes,4434179,1,4
5939,29/04/2018,4,10.3,63.0,0.7,1277,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1643929,0,4
5940,25/02/2018,14,7.0,23.0,2.4,1645,-12.7,2.52,0.0,0.0,Winter,No Holiday,Yes,3120849,1,2
5941,3/1/2018,7,,48.0,2.4,1974,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2428380,1,1
5942,2/6/2018,15,,24.0,2.9,1939,7.0,3.0,0.0,0.0,Summer,No Holiday,Yes,8669909,2,6
5943,30/01/2018,17,-2.4,85.0,0.3,174,-4.5,0.06,0.0,0.6,Winter,No Holiday,Yes,443630,0,1
5944,19/06/2018,13,26.6,46.0,2.9,1482,14.0,2.31,0.0,0.0,Summer,No Holiday,Yes,6099850,2,6
5945,21/04/2018,13,24.6,10.0,2.7,2000,-9.0,3.31,0.0,0.0,Spring,No Holiday,Yes,7092572,2,4
5946,17/03/2018,0,3.7,48.0,1.6,2000,-6.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2579958,1,3
5947,11/8/2018,1,29.0,67.0,1.1,2000,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,4870978,1,8
5949,17/10/2018,7,8.6,77.0,0.7,965,4.7,0.0,,0.0,Autumn,No Holiday,Yes,7040098,2,10
5950,6/7/2018,15,26.9,51.0,2.0,2000,15.9,1.95,0.0,0.0,Summer,No Holiday,Yes,7610895,2,7
5951,8/6/2018,11,21.9,64.0,2.4,1359,14.7,1.03,0.0,0.0,Summer,No Holiday,Yes,5972496,1,6
5952,12/5/2018,9,11.8,95.0,1.0,168,11.0,0.14,3.0,0.0,Spring,No Holiday,Yes,629517,0,5
5954,3/9/2018,7,23.9,71.0,0.4,2000,18.3,0.02,0.0,0.0,Autumn,No Holiday,Yes,7489868,2,9
5955,24/02/2018,1,4.0,83.0,1.7,235,1.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2259069,1,2
5956,22/01/2018,15,3.6,69.0,,655,-1.5,0.17,0.0,0.0,Winter,No Holiday,Yes,546709,0,1
5957,28/05/2018,21,21.8,50.0,2.1,1950,10.9,0.0,0.0,0.0,Spring,No Holiday,Yes,11639155,2,5
5958,1/3/2018,14,1.2,36.0,6.0,1430,-12.2,,0.0,0.0,Spring,Holiday,Yes,2846818,1,3
5960,3/2/2018,20,-8.5,31.0,4.1,2000,-22.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1117684,0,2
5961,19/02/2018,5,-1.8,44.0,0.5,1862,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,990146,0,2
5962,17/01/2018,15,8.5,49.0,1.3,400,-1.6,0.73,0.0,0.0,Winter,No Holiday,Yes,1784982,1,1
5963,31/01/2018,15,-0.5,30.0,2.3,1997,-15.9,0.45,0.0,2.2,Winter,No Holiday,Yes,1343748,1,1
5964,23/07/2018,12,34.1,47.0,2.3,1862,21.1,,0.0,0.0,Summer,No Holiday,Yes,3999744,1,7
5965,28/06/2018,14,27.1,72.0,3.0,1126,21.6,0.91,0.0,0.0,Summer,No Holiday,Yes,5774820,1,6
5966,21/11/2018,19,5.1,50.0,0.7,2000,-4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,6210266,2,11
5967,13/09/2018,23,22.4,73.0,0.3,1980,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,7510130,2,9
5968,17/10/2018,1,11.5,74.0,1.2,1305,7.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,3215086,1,10
5969,27/08/2018,5,20.5,97.0,0.4,384,20.0,0.0,3.0,0.0,Summer,No Holiday,Yes,972289,0,8
5970,21/06/2018,21,23.8,63.0,1.5,1455,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,12813911,2,6
5971,13/02/2018,19,2.4,57.0,3.2,1995,-5.2,0.0,,0.0,Winter,No Holiday,Yes,2574495,1,2
5972,21/06/2018,20,25.1,55.0,2.3,1779,15.4,,0.0,0.0,Summer,No Holiday,Yes,13171353,2,6
5973,14/12/2017,8,-10.4,54.0,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes,4010486,1,12
5975,27/04/2018,18,20.3,47.0,2.5,705,8.6,0.77,0.0,0.0,Spring,No Holiday,Yes,13495438,2,4
5977,8/8/2018,0,29.1,77.0,2.1,1465,24.6,0.0,0.0,0.0,Summer,No Holiday,Yes,5015168,1,8
5978,24/10/2018,18,15.1,53.0,1.7,2000,5.5,0.06,0.0,0.0,Autumn,No Holiday,Yes,14133183,2,10
5979,11/2/2018,16,,36.0,4.4,2000,-16.5,0.67,0.0,0.0,Winter,No Holiday,Yes,1666795,0,2
5980,13/10/2018,11,15.2,44.0,1.2,1301,3.0,2.16,0.0,0.0,Autumn,No Holiday,Yes,6224869,2,10
5981,8/5/2018,23,12.2,57.0,1.9,2000,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes,4356344,1,5
5982,16/02/2018,10,-1.3,32.0,1.5,1933,-15.9,1.24,0.0,0.0,Winter,Holiday,Yes,746049,0,2
5983,16/04/2018,10,12.4,34.0,1.2,1943,-3.0,2.24,0.0,0.0,Spring,No Holiday,Yes,4648789,1,4
5984,16/06/2018,11,23.4,46.0,1.6,1954,11.1,,0.0,0.0,Summer,No Holiday,Yes,7704651,2,6
5985,7/5/2018,1,15.1,84.0,0.3,1858,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,3457131,1,5
5986,31/05/2018,17,27.2,42.0,2.9,1828,13.1,1.79,0.0,0.0,Spring,No Holiday,Yes,11040374,2,5
5987,12/11/2018,15,13.8,34.0,2.4,1438,-1.8,1.45,0.0,0.0,Autumn,No Holiday,Yes,6814521,2,11
5988,10/1/2018,4,-6.6,72.0,2.2,2000,-10.8,0.0,0.0,0.8,Winter,No Holiday,Yes,403129,0,1
5989,20/02/2018,13,4.2,22.0,3.9,1812,-15.6,2.21,0.0,0.0,Winter,No Holiday,Yes,2099187,1,2
5991,28/12/2017,5,-5.7,28.0,1.2,2000,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes,818420,0,12
5993,25/01/2018,3,-16.0,40.0,1.9,2000,-26.5,0.0,0.0,0.7,Winter,No Holiday,Yes,740450,0,1
5994,22/02/2018,6,-3.0,62.0,0.8,1996,-9.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1049709,0,2
5995,31/05/2018,9,18.8,59.0,1.6,1233,10.6,1.9,0.0,0.0,Spring,No Holiday,Yes,6650056,2,5
5996,3/9/2018,6,23.8,71.0,1.2,2000,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,3643041,1,9
5997,2/2/2018,21,-2.0,61.0,1.7,1655,-8.5,,0.0,0.0,Winter,No Holiday,Yes,1620806,1,2
5998,28/03/2018,3,10.9,79.0,0.8,383,7.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1485660,0,3
5999,2/4/2018,23,16.8,70.0,0.9,1426,11.2,0.0,,0.0,Spring,No Holiday,Yes,4887444,1,4
6000,31/12/2017,16,2.7,26.0,2.7,2000,-14.9,0.59,0.0,0.0,Winter,Holiday,Yes,2212555,1,12
6002,2/3/2018,23,0.3,38.0,,1895,-12.3,,0.0,0.0,Spring,No Holiday,Yes,1370619,1,3
6003,24/09/2018,2,16.1,57.0,,2000,7.5,0.0,0.0,0.0,Autumn,Holiday,Yes,2473865,1,9
6004,23/09/2018,15,25.0,28.0,2.2,2000,5.2,2.39,0.0,0.0,Autumn,Holiday,Yes,7313525,2,9
6005,5/5/2018,0,12.2,59.0,1.2,1718,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4513591,1,5
6006,15/02/2018,5,-2.4,33.0,3.1,2000,-16.5,0.0,0.0,0.0,Winter,Holiday,Yes,450832,0,2
6007,15/08/2018,15,37.4,38.0,1.4,2000,20.6,1.72,0.0,0.0,Summer,Holiday,Yes,4105443,1,8
6008,30/07/2018,17,35.4,44.0,0.8,2000,21.2,1.1,0.0,0.0,Summer,No Holiday,Yes,6922619,2,7
6009,15/11/2018,8,5.3,75.0,1.0,808,1.2,0.1,0.0,0.0,Autumn,No Holiday,Yes,9219551,2,11
